ElemID,PointID,x,y,sigma_x,sigma_y,tau_xy,VonMises
7.300000000000000000e+02,3.000000000000000000e+00,1.466205758970065443e+00,3.593749999999999445e-01,1.623756185224624460e+04,3.266457094004481332e+05,-5.220781040959935490e+04,3.314123026952393120e+05
7.300000000000000000e+02,4.000000000000000000e+00,1.434955758970065443e+00,3.593749999999999445e-01,3.417214082594764477e+04,3.642818666083758580e+05,-6.757441949135244067e+04,3.675862195608130423e+05
7.310000000000000000e+02,0.000000000000000000e+00,1.468299112035933440e+00,3.515624999999999445e-01,8.140590015546493305e+03,3.181231066246618866e+05,-4.279402132540745515e+04,3.227581992334542447e+05
7.310000000000000000e+02,1.000000000000000000e+00,1.439142465101801660e+00,3.437499999999999445e-01,2.032092606721678749e+04,3.588705779503048980e+05,-5.124870694865019323e+04,3.602606544768849853e+05
7.310000000000000000e+02,2.000000000000000000e+00,1.470392465101801660e+00,3.437499999999999445e-01,-4.220402557071261072e+03,2.999604420007664012e+05,-3.139607574722947174e+04,3.069481602754062042e+05
7.310000000000000000e+02,3.000000000000000000e+00,1.497455758970065443e+00,3.593749999999999445e-01,-2.664528547119237373e+03,2.776646811496497830e+05,-3.438384613561630977e+04,2.852917225665657315e+05
7.310000000000000000e+02,4.000000000000000000e+00,1.466205758970065443e+00,3.593749999999999445e-01,1.416114940300825947e+04,3.194460064107551589e+05,-5.080300974824324658e+04,3.247543747813996742e+05
7.320000000000000000e+02,0.000000000000000000e+00,1.499549112035933440e+00,3.515624999999999445e-01,-1.163099967768635543e+04,2.664138017889663461e+05,-2.446520596540796032e+04,2.756916605352457264e+05
7.320000000000000000e+02,1.000000000000000000e+00,1.470392465101801660e+00,3.437499999999999445e-01,-2.138409275837615041e+03,3.066156327193108154e+05,-3.279213111068477156e+04,3.128887347341848654e+05
7.320000000000000000e+02,2.000000000000000000e+00,1.501642465101801660e+00,3.437499999999999445e-01,-2.436645201328464827e+04,2.466776679986468807e+05,-1.269939152142261628e+04,2.606493412001025863e+05
7.320000000000000000e+02,3.000000000000000000e+00,1.528705758970065443e+00,3.593749999999999445e-01,-1.993194246722626485e+04,2.264060168888343615e+05,-1.625608640248764277e+04,2.386680949608084920e+05
7.320000000000000000e+02,4.000000000000000000e+00,1.497455758970065443e+00,3.593749999999999445e-01,-4.221317037210204035e+03,2.721754826063640648e+05,-3.332857224677287013e+04,2.803188060680161580e+05
7.330000000000000000e+02,0.000000000000000000e+00,1.530799112035933440e+00,3.515624999999999445e-01,-2.968892362256723573e+04,2.122858977902948100e+05,-5.894878007614473972e+03,2.288089227987323829e+05
7.330000000000000000e+02,1.000000000000000000e+00,1.501642465101801660e+00,3.437499999999999445e-01,-2.278542321480929968e+04,2.516426273029635777e+05,-1.375755769278966000e+04,2.648486026582206832e+05
7.330000000000000000e+02,2.000000000000000000e+00,1.532892465101801660e+00,3.437499999999999445e-01,-4.263992294021904672e+04,1.910529284477364563e+05,6.146230888256589424e+03,2.158221376636642963e+05
7.330000000000000000e+02,3.000000000000000000e+00,1.559955758970065443e+00,3.593749999999999445e-01,-3.560039293504562374e+04,1.730155317161543062e+05,1.764144459176443888e+03,1.933145615884450672e+05
7.330000000000000000e+02,4.000000000000000000e+00,1.528705758970065443e+00,3.593749999999999445e-01,-2.094727163763080898e+04,2.227081162362048926e+05,-1.556522489005803436e+04,2.354350214196663001e+05
7.340000000000000000e+02,0.000000000000000000e+00,1.562049112035933440e+00,3.515624999999999445e-01,-4.604704283574954752e+04,1.559774108087619534e+05,1.250447168511581367e+04,1.846636585520134249e+05
7.340000000000000000e+02,1.000000000000000000e+00,1.532892465101801660e+00,3.437499999999999445e-01,-4.161080624812132737e+04,1.941634572687755281e+05,5.460146033225701103e+03,2.181734285383331589e+05
7.340000000000000000e+02,2.000000000000000000e+00,1.564142465101801660e+00,3.437499999999999445e-01,-5.917716556354738714e+04,1.329447615147228062e+05,2.476435371977599425e+04,1.757366220990367292e+05
7.340000000000000000e+02,3.000000000000000000e+00,1.591205758970065443e+00,3.593749999999999445e-01,-4.969216375417926611e+04,1.177964624712837540e+05,1.929681667702250706e+04,1.526957111830801587e+05
7.340000000000000000e+02,4.000000000000000000e+00,1.559955758970065443e+00,3.593749999999999445e-01,-3.608348509584546991e+04,1.710867975846144545e+05,2.096614331300115282e+03,1.917271641946543532e+05
7.350000000000000000e+02,0.000000000000000000e+00,1.593299112035933440e+00,3.515624999999999445e-01,-6.075052131565107265e+04,9.773444153718474263e+04,3.034864985765752863e+04,1.481323287507991772e+05
7.350000000000000000e+02,1.000000000000000000e+00,1.564142465101801660e+00,3.437499999999999445e-01,-5.865020329138063971e+04,1.343750350962232624e+05,2.441664996212727056e+04,1.765393381516724767e+05
7.350000000000000000e+02,2.000000000000000000e+00,1.595392465101801660e+00,3.437499999999999445e-01,-7.397225802533868409e+04,7.280432781236123992e+04,4.273559193508921453e+04,1.470947248612327094e+05
7.350000000000000000e+02,3.000000000000000000e+00,1.622455758970065443e+00,3.593749999999999445e-01,-6.226243776864379470e+04,6.103077716133650392e+04,3.599932852149115206e+04,1.236492897059476672e+05
7.350000000000000000e+02,4.000000000000000000e+00,1.591205758970065443e+00,3.593749999999999445e-01,-4.968447450574868708e+04,1.175033316504594695e+05,1.929871574001153567e+04,1.524171661238961387e+05
7.360000000000000000e+02,0.000000000000000000e+00,6.516124059041972227e-01,3.671874999999999445e-01,-6.109459968665889755e+04,1.446690067198107718e+05,4.050434441876270284e+04,1.960152351710560615e+05
7.360000000000000000e+02,1.000000000000000000e+00,6.224557589700653315e-01,3.593749999999999445e-01,-1.099644844611215376e+05,1.112281462404131162e+05,6.204518061198662326e+04,2.196448210846191505e+05
7.360000000000000000e+02,2.000000000000000000e+00,6.537057589700653315e-01,3.593749999999999445e-01,-3.731373168682151299e+04,1.792599897156459920e+05,3.157109974691178286e+04,2.078593771311989112e+05
7.360000000000000000e+02,3.000000000000000000e+00,6.807690528383290030e-01,3.749999999999999445e-01,-8.351706343969610316e+03,1.767918505969686375e+05,1.584371346100244227e+04,1.831794006575320673e+05
7.360000000000000000e+02,4.000000000000000000e+00,6.495190528383290030e-01,3.749999999999999445e-01,-9.637111980582712567e+04,8.598722848919803801e+04,5.769180837900509505e+04,1.869569895898671530e+05
7.370000000000000000e+02,0.000000000000000000e+00,6.828624059041972227e-01,3.671874999999999445e-01,1.860675979201164228e+04,2.171876278820259031e+05,6.858872352925016457e+03,2.088459996816852363e+05
7.370000000000000000e+02,1.000000000000000000e+00,6.537057589700653315e-01,3.593749999999999445e-01,-3.072762655017183351e+04,1.974025911279828288e+05,2.721948996633262868e+04,2.195458608576967672e+05
7.370000000000000000e+02,2.000000000000000000e+00,6.849557589700653315e-01,3.593749999999999445e-01,4.080084851780259487e+04,2.487771392080547812e+05,-3.441060202177238807e+02,2.310948097375963698e+05
7.370000000000000000e+02,3.000000000000000000e+00,7.120190528383290030e-01,3.749999999999999445e-01,7.052161167209300038e+04,2.373710209858093876e+05,-1.378752623483990283e+04,2.124824698452433513e+05
7.370000000000000000e+02,4.000000000000000000e+00,6.807690528383290030e-01,3.749999999999999445e-01,-1.505490556785006083e+04,1.555760565523486293e+05,2.033377034807677774e+04,1.673712312309243716e+05
7.380000000000000000e+02,0.000000000000000000e+00,7.141124059041972227e-01,3.671874999999999445e-01,9.477441250005118491e+04,2.779639635473853559e+05,-2.050469878850607347e+04,2.473127796365060785e+05
7.380000000000000000e+02,1.000000000000000000e+00,6.849557589700653315e-01,3.593749999999999445e-01,4.558346069112922851e+04,2.616014750180100964e+05,-3.496324451977638546e+03,2.421263222389789880e+05
7.380000000000000000e+02,2.000000000000000000e+00,7.162057589700653315e-01,3.593749999999999445e-01,1.127584033464239037e+05,2.974874932829450117e+05,-2.918320518338997499e+04,2.649981694676732877e+05
7.380000000000000000e+02,3.000000000000000000e+00,7.432690528383290030e-01,3.749999999999999445e-01,1.421150900075632089e+05,2.990162914278070675e+05,-3.032017199317378618e+04,2.643305745958900661e+05
7.380000000000000000e+02,4.000000000000000000e+00,7.120190528383290030e-01,3.749999999999999445e-01,7.016904809801009833e+04,2.255117682705334155e+05,-1.331280065958867272e+04,2.012138136640898883e+05
7.390000000000000000e+02,0.000000000000000000e+00,7.453624059041972227e-01,3.671874999999999445e-01,1.776232419871324964e+05,3.554656968313416000e+05,-4.495968102218909189e+04,3.175390164755562437e+05
7.390000000000000000e+02,1.000000000000000000e+00,7.162057589700653315e-01,3.593749999999999445e-01,1.116357489772021363e+05,3.232159002289042692e+05,-2.908143029933153230e+04,2.887659922356719617e+05
7.390000000000000000e+02,2.000000000000000000e+00,7.474557589700653315e-01,3.593749999999999445e-01,1.737734589132892434e+05,3.257472312351489672e+05,-3.201739772457279469e+04,2.877109519084314816e+05
7.390000000000000000e+02,3.000000000000000000e+00,7.745190528383290030e-01,3.749999999999999445e-01,2.656872076104198350e+05,3.820550541445032577e+05,-7.601939951621639193e+04,3.638481324735626113e+05
7.390000000000000000e+02,4.000000000000000000e+00,7.432690528383290030e-01,3.749999999999999445e-01,1.104204412827346823e+05,2.275908978338812303e+05,-9.731397089592512202e+03,1.978476775883433584e+05
7.400000000000000000e+02,0.000000000000000000e+00,7.766124059041972227e-01,3.671874999999999445e-01,2.683340655375955394e+05,3.696579388766884222e+05,-6.007731801023618755e+04,3.468230057585215545e+05
7.400000000000000000e+02,1.000000000000000000e+00,7.474557589700653315e-01,3.593749999999999445e-01,2.142602702294243500e+05,4.174548183020214783e+05,-5.832794880933942477e+04,3.754177078685928136e+05
7.400000000000000000e+02,2.000000000000000000e+00,7.787057589700653315e-01,3.593749999999999445e-01,2.985677671011380735e+05,4.372631000645516906e+05,-7.279777269904453715e+04,4.070474295922431047e+05
7.400000000000000000e+02,3.000000000000000000e+00,8.057690528383290030e-01,3.749999999999999445e-01,3.039898607318465947e+05,3.326242154831154621e+05,-4.067690379821165698e+04,3.269528203282553586e+05
7.400000000000000000e+02,4.000000000000000000e+00,7.745190528383290030e-01,3.749999999999999445e-01,2.793560671622441150e+05,3.674152985712766531e+05,-8.388955975492502330e+04,3.626382436645209673e+05
7.410000000000000000e+02,0.000000000000000000e+00,8.078624059041972227e-01,3.671874999999999445e-01,3.116275003606350510e+05,3.877657573861335404e+05,-4.670471493061708316e+04,3.649376646398954326e+05
7.410000000000000000e+02,1.000000000000000000e+00,7.787057589700653315e-01,3.593749999999999445e-01,2.800082960939574987e+05,3.872408588046229561e+05,-6.055954673092571466e+04,3.618450658197588054e+05
7.410000000000000000e+02,2.000000000000000000e+00,8.099557589700653315e-01,3.593749999999999445e-01,3.390105648105695727e+05,4.735512687141230563e+05,-5.880422007095081062e+04,4.347572805311703705e+05
7.410000000000000000e+02,3.000000000000000000e+00,8.370190528383290030e-01,3.749999999999999445e-01,3.375014699302909430e+05,3.848669270136392443e+05,-3.577653445547044248e+04,3.687499442336257780e+05
7.410000000000000000e+02,4.000000000000000000e+00,8.057690528383290030e-01,3.749999999999999445e-01,3.173446457211356028e+05,3.965872253902046941e+05,-5.010419441813282901e+04,3.737184901318926713e+05
7.420000000000000000e+02,0.000000000000000000e+00,8.391124059041972227e-01,3.671874999999999445e-01,3.437465036096561234e+05,4.249293089797520661e+05,-4.041690769355958764e+04,3.969372638255887432e+05
7.420000000000000000e+02,1.000000000000000000e+00,8.099557589700653315e-01,3.593749999999999445e-01,3.277669081653698813e+05,4.265011549310649862e+05,-5.101823326288205863e+04,3.966736652979389182e+05
7.420000000000000000e+02,2.000000000000000000e+00,8.412057589700653315e-01,3.593749999999999445e-01,3.699820624748178525e+05,5.046086673528893152e+05,-5.432141970149103872e+04,4.622476913366299123e+05
7.420000000000000000e+02,3.000000000000000000e+00,8.682690528383290030e-01,3.749999999999999445e-01,3.524745327875587973e+05,4.222159011473862338e+05,-2.904353980395043254e+04,3.952401707394318073e+05
7.420000000000000000e+02,4.000000000000000000e+00,8.370190528383290030e-01,3.749999999999999445e-01,3.498028340324168676e+05,4.298592558927863138e+05,-4.415098144913111173e+04,4.032653519907364389e+05
7.430000000000000000e+02,0.000000000000000000e+00,8.703624059041972227e-01,3.671874999999999445e-01,3.630217539957296103e+05,4.646367728666771436e+05,-3.687431576283045433e+04,4.278761664384338656e+05
7.430000000000000000e+02,1.000000000000000000e+00,8.412057589700653315e-01,3.593749999999999445e-01,3.556339208541743574e+05,4.622331891607420985e+05,-4.477792407566920156e+04,4.263383549098517979e+05
7.430000000000000000e+02,2.000000000000000000e+00,8.724557589700653315e-01,3.593749999999999445e-01,3.858575424688758212e+05,5.335462567668097327e+05,-4.961320243789700180e+04,4.848393685839847312e+05
7.430000000000000000e+02,3.000000000000000000e+00,8.995190528383290030e-01,3.749999999999999445e-01,3.654642964830124401e+05,4.658469012665555929e+05,-2.902700132168405617e+04,4.276152216660315171e+05
7.430000000000000000e+02,4.000000000000000000e+00,8.682690528383290030e-01,3.749999999999999445e-01,3.634457843356388621e+05,4.579691714685534243e+05,-3.641534927238676028e+04,4.235089945076724398e+05
7.440000000000000000e+02,0.000000000000000000e+00,9.016124059041972227e-01,3.671874999999999445e-01,3.746627751686015981e+05,5.026928094971068786e+05,-3.695908739261918527e+04,4.569790970890586032e+05
7.440000000000000000e+02,1.000000000000000000e+00,8.724557589700653315e-01,3.593749999999999445e-01,3.753018466866470990e+05,4.988861578526297235e+05,-4.251481666578271688e+04,4.559917841400696198e+05
7.440000000000000000e+02,2.000000000000000000e+00,9.037057589700653315e-01,3.593749999999999445e-01,3.967575241277685855e+05,5.685504198332780506e+05,-4.959233729003190820e+04,5.123159725046679960e+05
7.440000000000000000e+02,3.000000000000000000e+00,9.307690528383290030e-01,3.749999999999999445e-01,3.693790132074846188e+05,5.048089913207349018e+05,-3.225616815434488672e+04,4.559917841322125751e+05
7.440000000000000000e+02,4.000000000000000000e+00,8.995190528383290030e-01,3.749999999999999445e-01,3.761132334344615228e+05,5.015273915883142035e+05,-3.620394898747154366e+04,4.563901595548858750e+05
7.450000000000000000e+02,0.000000000000000000e+00,9.328624059041972227e-01,3.671874999999999445e-01,3.791346389406105154e+05,5.388370256710971007e+05,-4.062100860678918980e+04,4.845067930625496083e+05
7.450000000000000000e+02,1.000000000000000000e+00,9.037057589700653315e-01,3.593749999999999445e-01,3.867062078763408936e+05,5.354438719966510544e+05,-4.283085312930782675e+04,4.844438129832695704e+05
7.450000000000000000e+02,2.000000000000000000e+00,9.349557589700653315e-01,3.593749999999999445e-01,4.006648756593130529e+05,6.010279920871122740e+05,-5.284895852936588199e+04,5.378988951419449877e+05
7.450000000000000000e+02,3.000000000000000000e+00,9.620190528383290030e-01,3.749999999999999445e-01,3.673481908223283244e+05,5.403549364166924497e+05,-3.966427617448086676e+04,4.828555754354253295e+05
7.450000000000000000e+02,4.000000000000000000e+00,9.307690528383290030e-01,3.749999999999999445e-01,3.799887436398238060e+05,5.390861763018396450e+05,-3.937844782535709237e+04,4.845726554249428445e+05
7.460000000000000000e+02,0.000000000000000000e+00,9.641124059041972227e-01,3.671874999999999445e-01,3.759622046602317132e+05,5.703974435720753390e+05,-4.745094286670420115e+04,5.089280091382680112e+05
7.460000000000000000e+02,1.000000000000000000e+00,9.349557589700653315e-01,3.593749999999999445e-01,3.908950567415713449e+05,5.677693723880992038e+05,-4.625287092348406441e+04,5.095495547806841205e+05
7.460000000000000000e+02,2.000000000000000000e+00,9.662057589700653315e-01,3.593749999999999445e-01,3.967963944178390666e+05,6.287143891091619153e+05,-5.907919101979686820e+04,5.601148198480694555e+05
7.460000000000000000e+02,3.000000000000000000e+00,9.932690528383290030e-01,3.749999999999999445e-01,3.573331757036367781e+05,5.708473136556184618e+05,-5.049753582892640406e+04,5.071695711595985922e+05
7.460000000000000000e+02,4.000000000000000000e+00,9.620190528383290030e-01,3.749999999999999445e-01,3.763499961598417722e+05,5.726780470752519323e+05,-4.577912288522128802e+04,5.102541216592583223e+05
7.470000000000000000e+02,0.000000000000000000e+00,9.953624059041972227e-01,3.671874999999999445e-01,3.664777060809009126e+05,5.974354201982764062e+05,-5.788277601508900989e+04,5.313562602564364206e+05
7.470000000000000000e+02,1.000000000000000000e+00,9.662057589700653315e-01,3.593749999999999445e-01,3.874878882859977894e+05,5.979652100335397990e+05,-5.281541037047236023e+04,5.332667083104025805e+05
7.470000000000000000e+02,2.000000000000000000e+00,9.974557589700653315e-01,3.593749999999999445e-01,3.859941545509801945e+05,6.493536733669469832e+05,-6.842693652514393034e+04,5.779720540246507153e+05
7.470000000000000000e+02,3.000000000000000000e+00,1.024519052838329003e+00,3.749999999999999445e-01,3.420461657463501324e+05,5.950190861549838446e+05,-6.447905507216506521e+04,5.291426471701938426e+05
7.470000000000000000e+02,4.000000000000000000e+00,9.932690528383290030e-01,3.749999999999999445e-01,3.662183788503403775e+05,6.001895882711907616e+05,-5.647628120274672256e+04,5.330212902622739784e+05
7.480000000000000000e+02,0.000000000000000000e+00,1.026612405904197223e+00,3.671874999999999445e-01,3.516341907160608680e+05,6.190266022305487422e+05,-7.128164055720712349e+04,5.517362022598895710e+05
7.480000000000000000e+02,1.000000000000000000e+00,9.974557589700653315e-01,3.593749999999999445e-01,3.773771874774276512e+05,6.226456334553890629e+05,-6.266750894673220319e+04,5.539950528422672069e+05
7.480000000000000000e+02,2.000000000000000000e+00,1.028705758970065443e+00,3.593749999999999445e-01,3.682177208338634809e+05,6.609744772384946700e+05,-7.923058354173680709e+04,5.898487009935394162e+05
7.480000000000000000e+02,3.000000000000000000e+00,1.055769052838329003e+00,3.749999999999999445e-01,3.241425111755645485e+05,6.133254187034087954e+05,-8.224732259747227363e+04,5.502049269280885346e+05
7.480000000000000000e+02,4.000000000000000000e+00,1.024519052838329003e+00,3.749999999999999445e-01,3.482283774862352293e+05,6.172576598876689095e+05,-6.867946238217198697e+04,5.490664748847595183e+05
7.490000000000000000e+02,0.000000000000000000e+00,1.057862405904197223e+00,3.671874999999999445e-01,3.328187026603250415e+05,6.330737982865468366e+05,-8.675061945400653349e+04,5.687081260281462455e+05
7.490000000000000000e+02,1.000000000000000000e+00,1.028705758970065443e+00,3.593749999999999445e-01,3.624262288131430978e+05,6.427637506338692037e+05,-7.535387608818766603e+04,5.732174004905578913e+05
7.490000000000000000e+02,2.000000000000000000e+00,1.059955758970065443e+00,3.593749999999999445e-01,3.455443019092181348e+05,6.629657767728766194e+05,-9.164576568004056753e+04,5.958500468494980596e+05
7.490000000000000000e+02,3.000000000000000000e+00,1.087019052838329003e+00,3.749999999999999445e-01,3.029483686565225362e+05,6.218489937905756524e+05,-1.002169562654532201e+05,5.658763662672085920e+05
7.490000000000000000e+02,4.000000000000000000e+00,1.055769052838329003e+00,3.749999999999999445e-01,3.257191067582677933e+05,6.225939902683821274e+05,-8.339839587278701947e+04,5.583827828155962052e+05
7.500000000000000000e+02,0.000000000000000000e+00,1.089112405904197223e+00,3.671874999999999445e-01,3.112623690589685575e+05,6.387137311143008992e+05,-1.024165737647968199e+05,5.809469918625820428e+05
7.500000000000000000e+02,1.000000000000000000e+00,1.059955758970065443e+00,3.593749999999999445e-01,3.429449496170508210e+05,6.562194754837239161e+05,-8.993750141092707054e+04,5.894525816336743301e+05
7.500000000000000000e+02,2.000000000000000000e+00,1.091205758970065443e+00,3.593749999999999445e-01,3.200465382557536941e+05,6.574035652748858556e+05,-1.045064778706163925e+05,5.974732719822451472e+05
7.500000000000000000e+02,3.000000000000000000e+00,1.118269052838329003e+00,3.749999999999999445e-01,2.801029780250776676e+05,6.208053512729753274e+05,-1.156325203641439875e+05,5.745260430124183185e+05
7.500000000000000000e+02,4.000000000000000000e+00,1.087019052838329003e+00,3.749999999999999445e-01,3.015953455788109568e+05,6.192276498950122623e+05,-9.934753411031008000e+04,5.632550536024143221e+05
7.510000000000000000e+02,0.000000000000000000e+00,1.120362405904197223e+00,3.671874999999999445e-01,2.878464976556791225e+05,6.366562120124165667e+05,-1.161938907515091414e+05,5.877333905879904050e+05
7.510000000000000000e+02,1.000000000000000000e+00,1.091205758970065443e+00,3.593749999999999445e-01,3.201634767456513364e+05,6.603060365951231215e+05,-1.046410406880035589e+05,5.999600650061573833e+05
7.510000000000000000e+02,2.000000000000000000e+00,1.122455758970065443e+00,3.593749999999999445e-01,2.930293148496745853e+05,6.470456485648868838e+05,-1.157707242273809970e+05,5.959358097790312022e+05
7.510000000000000000e+02,3.000000000000000000e+00,1.149519052838329003e+00,3.749999999999999445e-01,2.568315344020921330e+05,6.132291997915154789e+05,-1.278602971023623977e+05,5.775471053887868766e+05
7.510000000000000000e+02,4.000000000000000000e+00,1.118269052838329003e+00,3.749999999999999445e-01,2.768124441243326874e+05,6.108798947615959914e+05,-1.134392583606575499e+05,5.650713356054268079e+05
7.520000000000000000e+02,0.000000000000000000e+00,1.151612405904197223e+00,3.671874999999999445e-01,2.632528915789040038e+05,6.281122175139208557e+05,-1.268708886996838846e+05,5.888661583217995940e+05
7.520000000000000000e+02,1.000000000000000000e+00,1.122455758970065443e+00,3.593749999999999445e-01,2.954973250349470181e+05,6.566210873648636043e+05,-1.174630647457966552e+05,6.048411868710622657e+05
7.520000000000000000e+02,2.000000000000000000e+00,1.153705758970065443e+00,3.593749999999999445e-01,2.655527018985853647e+05,6.331776117503205314e+05,-1.245860706492456375e+05,5.914855593545323936e+05
7.520000000000000000e+02,3.000000000000000000e+00,1.180769052838329003e+00,3.749999999999999445e-01,2.327235711280998366e+05,6.002532418822458712e+05,-1.359277537541465717e+05,5.746304896528290119e+05
7.520000000000000000e+02,4.000000000000000000e+00,1.149519052838329003e+00,3.749999999999999445e-01,2.521821311675120960e+05,5.988774721033946844e+05,-1.247540279681906686e+05,5.638391252234617714e+05
7.530000000000000000e+02,0.000000000000000000e+00,1.182862405904197223e+00,3.671874999999999445e-01,2.378577829082941171e+05,6.143482251493934309e+05,-1.338137183579932607e+05,5.844577773705776781e+05
7.530000000000000000e+02,1.000000000000000000e+00,1.153705758970065443e+00,3.593749999999999445e-01,2.693518294341670698e+05,6.465672068115751026e+05,-1.271611869399035495e+05,6.041153890844967682e+05
7.530000000000000000e+02,2.000000000000000000e+00,1.184955758970065443e+00,3.593749999999999445e-01,2.380368014133789402e+05,6.165165493280922528e+05,-1.303068074426738458e+05,5.839007956834482029e+05
7.530000000000000000e+02,3.000000000000000000e+00,1.212019052838329003e+00,3.749999999999999445e-01,2.080664032107114326e+05,5.830963538224068470e+05,-1.396656880662864423e+05,5.661181309497223701e+05
7.530000000000000000e+02,4.000000000000000000e+00,1.180769052838329003e+00,3.749999999999999445e-01,2.280110002484291326e+05,5.846624662138527492e+05,-1.327560980499238358e+05,5.598055792976189405e+05
7.540000000000000000e+02,0.000000000000000000e+00,1.214112405904197223e+00,3.671874999999999445e-01,2.119849814289164206e+05,5.965107584578212118e+05,-1.369169786000219465e+05,5.749349287879365729e+05
7.540000000000000000e+02,1.000000000000000000e+00,1.184955758970065443e+00,3.593749999999999445e-01,2.421780411824111361e+05,6.308738926322577754e+05,-1.331085287964468880e+05,5.975131042916028528e+05
7.540000000000000000e+02,2.000000000000000000e+00,1.216205758970065443e+00,3.593749999999999445e-01,2.104960358499620634e+05,5.971119492397245485e+05,-1.324146909881990869e+05,5.725054706536059966e+05
7.540000000000000000e+02,3.000000000000000000e+00,1.243269052838329003e+00,3.749999999999999445e-01,1.835186059278832690e+05,5.630612185132994782e+05,-1.400078966050721647e+05,5.533456767492712243e+05
7.540000000000000000e+02,4.000000000000000000e+00,1.212019052838329003e+00,3.749999999999999445e-01,2.038701527234751265e+05,5.687390066729034297e+05,-1.368309846183127956e+05,5.524910350290060742e+05
7.550000000000000000e+02,0.000000000000000000e+00,1.245362405904197223e+00,3.671874999999999445e-01,1.860207605989910953e+05,5.751141593217852060e+05,-1.365546363761460816e+05,5.606410192140844883e+05
7.550000000000000000e+02,1.000000000000000000e+00,1.216205758970065443e+00,3.593749999999999445e-01,2.146285638295352983e+05,6.109970768960893620e+05,-1.352007032192941988e+05,5.857329713460032362e+05
7.550000000000000000e+02,2.000000000000000000e+00,1.247455758970065443e+00,3.593749999999999445e-01,1.830144298318133224e+05,5.741611839111634763e+05,-1.310685376537370030e+05,5.564282969259734964e+05
7.550000000000000000e+02,3.000000000000000000e+00,1.274519052838329003e+00,3.749999999999999445e-01,1.592582412654011277e+05,5.399719134892510483e+05,-1.374727540690679743e+05,5.363153473724053474e+05
7.550000000000000000e+02,4.000000000000000000e+00,1.243269052838329003e+00,3.749999999999999445e-01,1.794667859210253228e+05,5.496097244966329308e+05,-1.372799025002190610e+05,5.405365858433136018e+05
7.560000000000000000e+02,0.000000000000000000e+00,1.276612405904197223e+00,3.671874999999999445e-01,1.603024562176715117e+05,5.501344199917401420e+05,-1.331083457661772845e+05,5.415813455911598867e+05
7.560000000000000000e+02,1.000000000000000000e+00,1.247455758970065443e+00,3.593749999999999445e-01,1.870974959180201695e+05,5.876408045248554554e+05,-1.338158901075068570e+05,5.692988164675513981e+05
7.560000000000000000e+02,2.000000000000000000e+00,1.278705758970065443e+00,3.593749999999999445e-01,1.558282809190568223e+05,5.472152165440290701e+05,-1.266891999181318533e+05,5.353557695518006803e+05
7.560000000000000000e+02,3.000000000000000000e+00,1.305769052838329003e+00,3.749999999999999445e-01,1.353893196075599117e+05,5.133517185128979036e+05,-1.320008414752051176e+05,5.144225707777579664e+05
7.560000000000000000e+02,4.000000000000000000e+00,1.274519052838329003e+00,3.749999999999999445e-01,1.551211406083092734e+05,5.264179809927239548e+05,-1.346913547081841098e+05,5.233977306285743834e+05
7.570000000000000000e+02,0.000000000000000000e+00,1.307862405904197223e+00,3.671874999999999445e-01,1.350805065981237276e+05,5.215923156731406925e+05,-1.267580544343064539e+05,5.177365603134189732e+05
7.570000000000000000e+02,1.000000000000000000e+00,1.278705758970065443e+00,3.593749999999999445e-01,1.598283122453701217e+05,5.605645958684606012e+05,-1.293838762699703220e+05,5.480914381653293967e+05
7.570000000000000000e+02,2.000000000000000000e+00,1.309955758970065443e+00,3.593749999999999445e-01,1.292020439298101846e+05,5.166180297159447800e+05,-1.194830626272886875e+05,5.095761554246074520e+05
7.570000000000000000e+02,3.000000000000000000e+00,1.337019052838329003e+00,3.749999999999999445e-01,1.121769833465848933e+05,4.833902985804575728e+05,-1.236545283991831238e+05,4.877457514541324927e+05
7.570000000000000000e+02,4.000000000000000000e+00,1.305769052838329003e+00,3.749999999999999445e-01,1.313143694343724346e+05,4.997952804065218079e+05,-1.292566491738835757e+05,5.015279931476448546e+05
7.580000000000000000e+02,0.000000000000000000e+00,1.339112405904197223e+00,3.671874999999999445e-01,1.105629874883267476e+05,4.896837208459203830e+05,-1.176480974000909046e+05,4.892817695646428037e+05
7.580000000000000000e+02,1.000000000000000000e+00,1.309955758970065443e+00,3.593749999999999445e-01,1.331093739677552076e+05,5.297611175885574194e+05,-1.221175784984537604e+05,5.220985399013024289e+05
7.580000000000000000e+02,2.000000000000000000e+00,1.341205758970065443e+00,3.593749999999999445e-01,1.033247031733682088e+05,4.827069098797597107e+05,-1.095155579591572750e+05,4.793614286254034378e+05
7.580000000000000000e+02,3.000000000000000000e+00,1.368269052838329003e+00,3.749999999999999445e-01,8.985998352505077492e+04,4.503347626417242573e+05,-1.127593593885215378e+05,4.566762092775217025e+05
7.580000000000000000e+02,4.000000000000000000e+00,1.337019052838329003e+00,3.749999999999999445e-01,1.082850373027278692e+05,4.703559199923053384e+05,-1.210316500691420079e+05,4.753670301871104748e+05
7.590000000000000000e+02,0.000000000000000000e+00,1.370362405904197223e+00,3.671874999999999445e-01,8.703615577008348191e+04,4.545204902664906695e+05,-1.060835897226180095e+05,4.564708493618256180e+05
